,value,datetime
500,0.7370422579378584,2019-07-21T20:00:00+02:00
501,0.7589735195149787,2019-07-21T21:00:00+02:00
502,0.7846810255444514,2019-07-21T22:00:00+02:00
503,0.7442432890439744,2019-07-21T23:00:00+02:00
504,0.7007042317205147,2019-07-22T00:00:00+02:00
505,0.6583071131235276,2019-07-22T01:00:00+02:00
506,0.6268726341256979,2019-07-22T02:00:00+02:00
507,0.6109661845064124,2019-07-22T03:00:00+02:00
508,0.6049466314769233,2019-07-22T04:00:00+02:00
509,0.6174463250539158,2019-07-22T05:00:00+02:00
510,0.6785430798471438,2019-07-22T06:00:00+02:00
511,0.7385172064761838,2019-07-22T07:00:00+02:00
512,0.810015203311422,2019-07-22T08:00:00+02:00
513,0.8775044220213756,2019-07-22T09:00:00+02:00
514,0.9149617374007832,2019-07-22T10:00:00+02:00
515,0.939724138879004,2019-07-22T11:00:00+02:00
516,0.9722304932087339,2019-07-22T12:00:00+02:00
517,0.9887499001429677,2019-07-22T13:00:00+02:00
518,0.9814365950904258,2019-07-22T14:00:00+02:00
519,0.9723921287365624,2019-07-22T15:00:00+02:00
520,0.9718127840429979,2019-07-22T16:00:00+02:00
521,0.9676535282219834,2019-07-22T17:00:00+02:00
522,0.9468081936107026,2019-07-22T18:00:00+02:00
523,0.9286208159903476,2019-07-22T19:00:00+02:00
524,0.9062800814527308,2019-07-22T20:00:00+02:00
525,0.8953770152164727,2019-07-22T21:00:00+02:00
526,0.8697085476868353,2019-07-22T22:00:00+02:00
527,0.8082559665672394,2019-07-22T23:00:00+02:00
528,0.7664054426179825,2019-07-23T00:00:00+02:00
529,0.7189430577985997,2019-07-23T01:00:00+02:00
530,0.6867776155857496,2019-07-23T02:00:00+02:00
531,0.6706250258598758,2019-07-23T03:00:00+02:00
532,0.6613724005485869,2019-07-23T04:00:00+02:00
533,0.6696198749204239,2019-07-23T05:00:00+02:00
534,0.7133874034642315,2019-07-23T06:00:00+02:00
535,0.7695830874645206,2019-07-23T07:00:00+02:00
536,0.8271854652347133,2019-07-23T08:00:00+02:00
537,0.8902539007822753,2019-07-23T09:00:00+02:00
538,0.9313114952020903,2019-07-23T10:00:00+02:00
539,0.9530980945121803,2019-07-23T11:00:00+02:00
540,0.9802775996281019,2019-07-23T12:00:00+02:00
541,1.0,2019-07-23T13:00:00+02:00
542,0.9908727263934568,2019-07-23T14:00:00+02:00
543,0.9814805307933766,2019-07-23T15:00:00+02:00
544,0.9810770123866682,2019-07-23T16:00:00+02:00
545,0.9751948871196073,2019-07-23T17:00:00+02:00
546,0.9548783947947628,2019-07-23T18:00:00+02:00
547,0.9330888182077788,2019-07-23T19:00:00+02:00
548,0.9026700080060923,2019-07-23T20:00:00+02:00
549,0.8936745415084014,2019-07-23T21:00:00+02:00
550,0.8668165266470038,2019-07-23T22:00:00+02:00
551,0.8063740214949932,2019-07-23T23:00:00+02:00
552,0.770272480103095,2019-07-24T00:00:00+02:00
553,0.72340538371242,2019-07-24T01:00:00+02:00
554,0.6935995586506992,2019-07-24T02:00:00+02:00
555,0.675113562940371,2019-07-24T03:00:00+02:00
556,0.6678082714929271,2019-07-24T04:00:00+02:00
557,0.6719349720432308,2019-07-24T05:00:00+02:00
558,0.7172029090165607,2019-07-24T06:00:00+02:00
559,0.7665199147408067,2019-07-24T07:00:00+02:00
560,0.8270334849880273,2019-07-24T08:00:00+02:00
561,0.8908149087891746,2019-07-24T09:00:00+02:00
562,0.9281789268842288,2019-07-24T10:00:00+02:00
563,0.9525716451772662,2019-07-24T11:00:00+02:00
564,0.9821278798302039,2019-07-24T12:00:00+02:00
565,0.999054617198571,2019-07-24T13:00:00+02:00
566,0.9902211479539388,2019-07-24T14:00:00+02:00
567,0.979343124233612,2019-07-24T15:00:00+02:00
568,0.9765516628077541,2019-07-24T16:00:00+02:00
569,0.9717051012244927,2019-07-24T17:00:00+02:00
570,0.9497067257046761,2019-07-24T18:00:00+02:00
571,0.9317212185877461,2019-07-24T19:00:00+02:00
572,0.9048130352194327,2019-07-24T20:00:00+02:00
573,0.8890479366900711,2019-07-24T21:00:00+02:00
574,0.8658425397273777,2019-07-24T22:00:00+02:00
575,0.8074684350912317,2019-07-24T23:00:00+02:00
576,0.7656110661876201,2019-07-25T00:00:00+02:00
577,0.7170281957304123,2019-07-25T01:00:00+02:00
578,0.6816078664218843,2019-07-25T02:00:00+02:00
579,0.6656984673507224,2019-07-25T03:00:00+02:00
580,0.6547167954394574,2019-07-25T04:00:00+02:00
581,0.6540865866135342,2019-07-25T05:00:00+02:00
582,0.6910316434170557,2019-07-25T06:00:00+02:00
583,0.7352399758912916,2019-07-25T07:00:00+02:00
584,0.7916030830230913,2019-07-25T08:00:00+02:00
585,0.8523004096872131,2019-07-25T09:00:00+02:00
586,0.8919668923470377,2019-07-25T10:00:00+02:00
587,0.9160921009198922,2019-07-25T11:00:00+02:00
588,0.9443776783144695,2019-07-25T12:00:00+02:00
589,0.9628811203108968,2019-07-25T13:00:00+02:00
590,0.9522458142199808,2019-07-25T14:00:00+02:00
591,0.9423465076722896,2019-07-25T15:00:00+02:00
592,0.9423650947841141,2019-07-25T16:00:00+02:00
593,0.9368825645962655,2019-07-25T17:00:00+02:00
594,0.9161251013908863,2019-07-25T18:00:00+02:00
595,0.893514853731812,2019-07-25T19:00:00+02:00
596,0.8666681914776366,2019-07-25T20:00:00+02:00
597,0.8540411706196417,2019-07-25T21:00:00+02:00
598,0.8324767540758989,2019-07-25T22:00:00+02:00
599,0.7768039021582224,2019-07-25T23:00:00+02:00
600,0.7431500440984793,2019-07-26T00:00:00+02:00
601,0.6967250872390823,2019-07-26T01:00:00+02:00
602,0.6660397133678146,2019-07-26T02:00:00+02:00
603,0.6493390542682729,2019-07-26T03:00:00+02:00
604,0.642121411626589,2019-07-26T04:00:00+02:00
605,0.6464074660532697,2019-07-26T05:00:00+02:00
606,0.6951717834509094,2019-07-26T06:00:00+02:00
607,0.7435976095082092,2019-07-26T07:00:00+02:00
608,0.7976809016396476,2019-07-26T08:00:00+02:00
609,0.857134895212792,2019-07-26T09:00:00+02:00
610,0.8928530356857799,2019-07-26T10:00:00+02:00
611,0.9093415012003295,2019-07-26T11:00:00+02:00
612,0.929353365231377,2019-07-26T12:00:00+02:00
613,0.9402735438535218,2019-07-26T13:00:00+02:00
614,0.9181776972966966,2019-07-26T14:00:00+02:00
615,0.8954769905050743,2019-07-26T15:00:00+02:00
616,0.892450324204585,2019-07-26T16:00:00+02:00
617,0.8863836355951094,2019-07-26T17:00:00+02:00
618,0.8660776054769207,2019-07-26T18:00:00+02:00
619,0.8484008725814252,2019-07-26T19:00:00+02:00
620,0.8271004041555995,2019-07-26T20:00:00+02:00
621,0.8107023421235625,2019-07-26T21:00:00+02:00
622,0.7824441445464037,2019-07-26T22:00:00+02:00
623,0.7308093426726335,2019-07-26T23:00:00+02:00
624,0.707412537413171,2019-07-27T00:00:00+02:00
625,0.6695459994984262,2019-07-27T01:00:00+02:00
626,0.6373088243899414,2019-07-27T02:00:00+02:00
627,0.6203756316174674,2019-07-27T03:00:00+02:00
628,0.6068260444725588,2019-07-27T04:00:00+02:00
629,0.5983901669058644,2019-07-27T05:00:00+02:00
630,0.6048608469473493,2019-07-27T06:00:00+02:00
631,0.6096106887690799,2019-07-27T07:00:00+02:00
632,0.6464838179018428,2019-07-27T08:00:00+02:00
633,0.7015054809302493,2019-07-27T09:00:00+02:00
634,0.7425677221280206,2019-07-27T10:00:00+02:00
635,0.7607186211501688,2019-07-27T11:00:00+02:00
636,0.7660394045101181,2019-07-27T12:00:00+02:00
637,0.77458087801899,2019-07-27T13:00:00+02:00
638,0.7610459546584102,2019-07-27T14:00:00+02:00
639,0.7373855630062606,2019-07-27T15:00:00+02:00
640,0.7249214298018907,2019-07-27T16:00:00+02:00
641,0.7185218148556155,2019-07-27T17:00:00+02:00
642,0.7115657552053443,2019-07-27T18:00:00+02:00
643,0.7124481143416791,2019-07-27T19:00:00+02:00
644,0.7106690383598755,2019-07-27T20:00:00+02:00
645,0.718848118838202,2019-07-27T21:00:00+02:00
646,0.7086935455781163,2019-07-27T22:00:00+02:00
647,0.6658977223024835,2019-07-27T23:00:00+02:00
648,0.6282196710576492,2019-07-28T00:00:00+02:00
649,0.593631448903487,2019-07-28T01:00:00+02:00
650,0.5653357153774486,2019-07-28T02:00:00+02:00
651,0.5482271415184017,2019-07-28T03:00:00+02:00
652,0.5378135729935498,2019-07-28T04:00:00+02:00
653,0.5310232947987445,2019-07-28T05:00:00+02:00
654,0.5320926102290162,2019-07-28T06:00:00+02:00
655,0.5252127076521943,2019-07-28T07:00:00+02:00
656,0.5501343795317388,2019-07-28T08:00:00+02:00
657,0.5913211655087424,2019-07-28T09:00:00+02:00
658,0.6284864851523896,2019-07-28T10:00:00+02:00
659,0.6519467314522119,2019-07-28T11:00:00+02:00
660,0.6648723147501449,2019-07-28T12:00:00+02:00
661,0.6787238311621333,2019-07-28T13:00:00+02:00
662,0.6843321026049753,2019-07-28T14:00:00+02:00
663,0.6682009659677495,2019-07-28T15:00:00+02:00
664,0.6545237732916614,2019-07-28T16:00:00+02:00
665,0.6521554747350091,2019-07-28T17:00:00+02:00
666,0.6481928583140917,2019-07-28T18:00:00+02:00
667,0.6523222578911124,2019-07-28T19:00:00+02:00
668,0.6623755202617466,2019-07-28T20:00:00+02:00
669,0.6914854694557685,2019-07-28T21:00:00+02:00
670,0.7146845501394437,2019-07-28T22:00:00+02:00
671,0.6771822695314302,2019-07-28T23:00:00+02:00
672,0.6367437261054399,2019-07-29T00:00:00+02:00
673,0.5995097343181052,2019-07-29T01:00:00+02:00
674,0.5736526131684512,2019-07-29T02:00:00+02:00
675,0.5605181196376148,2019-07-29T03:00:00+02:00
676,0.5583784036013809,2019-07-29T04:00:00+02:00
677,0.5727392013123613,2019-07-29T05:00:00+02:00
678,0.628953695024617,2019-07-29T06:00:00+02:00
679,0.6863089588126018,2019-07-29T07:00:00+02:00
680,0.745818825021291,2019-07-29T08:00:00+02:00
681,0.80545532288554,2019-07-29T09:00:00+02:00
682,0.8413394117641002,2019-07-29T10:00:00+02:00
683,0.8606761295656368,2019-07-29T11:00:00+02:00
684,0.8832293359384228,2019-07-29T12:00:00+02:00
685,0.8968768393206232,2019-07-29T13:00:00+02:00
686,0.8819200297304749,2019-07-29T14:00:00+02:00
687,0.859438417128235,2019-07-29T15:00:00+02:00
688,0.8585245322468443,2019-07-29T16:00:00+02:00
689,0.8565841546374245,2019-07-29T17:00:00+02:00
690,0.8415600641544737,2019-07-29T18:00:00+02:00
691,0.8279483715700553,2019-07-29T19:00:00+02:00
692,0.8116340628412999,2019-07-29T20:00:00+02:00
693,0.809729774279839,2019-07-29T21:00:00+02:00
694,0.7835821321203629,2019-07-29T22:00:00+02:00
695,0.7237402299754409,2019-07-29T23:00:00+02:00
696,0.693328709928392,2019-07-30T00:00:00+02:00
697,0.6534024807283232,2019-07-30T01:00:00+02:00
698,0.6251836555512121,2019-07-30T02:00:00+02:00
699,0.6115254395371965,2019-07-30T03:00:00+02:00
700,0.6050638304514823,2019-07-30T04:00:00+02:00
701,0.6144670725835898,2019-07-30T05:00:00+02:00
702,0.6617439201849383,2019-07-30T06:00:00+02:00
703,0.711602428578675,2019-07-30T07:00:00+02:00
704,0.7642271054571788,2019-07-30T08:00:00+02:00
705,0.8177069286047053,2019-07-30T09:00:00+02:00
706,0.8500277178913833,2019-07-30T10:00:00+02:00
707,0.8660238475427212,2019-07-30T11:00:00+02:00
708,0.8837766262115951,2019-07-30T12:00:00+02:00
709,0.8936340839326633,2019-07-30T13:00:00+02:00
710,0.8744743610687267,2019-07-30T14:00:00+02:00
711,0.8556928358453898,2019-07-30T15:00:00+02:00
712,0.853570371320131,2019-07-30T16:00:00+02:00
713,0.8489379232480834,2019-07-30T17:00:00+02:00
714,0.8339230706710095,2019-07-30T18:00:00+02:00
715,0.8205586590189049,2019-07-30T19:00:00+02:00
716,0.8031179935735896,2019-07-30T20:00:00+02:00
717,0.8017654472881334,2019-07-30T21:00:00+02:00
718,0.7775780498007158,2019-07-30T22:00:00+02:00
719,0.7220734557650806,2019-07-30T23:00:00+02:00
720,0.692371306719316,2019-07-31T00:00:00+02:00
721,0.6520442581392559,2019-07-31T01:00:00+02:00
722,0.623615437553551,2019-07-31T02:00:00+02:00
723,0.6107573577485621,2019-07-31T03:00:00+02:00
724,0.6031238702173282,2019-07-31T04:00:00+02:00
725,0.6124330637896043,2019-07-31T05:00:00+02:00
726,0.6569707609983739,2019-07-31T06:00:00+02:00
727,0.7022180796335868,2019-07-31T07:00:00+02:00
728,0.7488749858405441,2019-07-31T08:00:00+02:00
729,0.8011113367720046,2019-07-31T09:00:00+02:00
730,0.8299400585121166,2019-07-31T10:00:00+02:00
731,0.8478773726983875,2019-07-31T11:00:00+02:00
732,0.8663892735001961,2019-07-31T12:00:00+02:00
733,0.8761463385573969,2019-07-31T13:00:00+02:00
734,0.8582810633419554,2019-07-31T14:00:00+02:00
735,0.8414025189042474,2019-07-31T15:00:00+02:00
736,0.8409494719660303,2019-07-31T16:00:00+02:00
737,0.8409308013791525,2019-07-31T17:00:00+02:00
738,0.8290776499134739,2019-07-31T18:00:00+02:00
739,0.8159464953847617,2019-07-31T19:00:00+02:00
740,0.7978984654530563,2019-07-31T20:00:00+02:00
741,0.7957533513633883,2019-07-31T21:00:00+02:00
742,0.772683517886937,2019-07-31T22:00:00+02:00
743,0.7154640958353711,2019-07-31T23:00:00+02:00
744,0.6947132828092227,2019-08-01T00:00:00+02:00
745,0.6585464082757613,2019-08-01T01:00:00+02:00
746,0.6293476416252358,2019-08-01T02:00:00+02:00
747,0.615627821022029,2019-08-01T03:00:00+02:00
748,0.608493931683627,2019-08-01T04:00:00+02:00
749,0.6175528392216775,2019-08-01T05:00:00+02:00
750,0.6673006875200149,2019-08-01T06:00:00+02:00
751,0.7160297784452443,2019-08-01T07:00:00+02:00
752,0.7743303693846227,2019-08-01T08:00:00+02:00
753,0.8295047082851578,2019-08-01T09:00:00+02:00
754,0.8605538942628737,2019-08-01T10:00:00+02:00
755,0.8798720249525855,2019-08-01T11:00:00+02:00
756,0.9024309632790181,2019-08-01T12:00:00+02:00
757,0.9150432090526135,2019-08-01T13:00:00+02:00
758,0.8973225682791849,2019-08-01T14:00:00+02:00
759,0.8781008234507913,2019-08-01T15:00:00+02:00
760,0.8743411348839715,2019-08-01T16:00:00+02:00
761,0.8752691548743545,2019-08-01T17:00:00+02:00
762,0.8627480916837672,2019-08-01T18:00:00+02:00
763,0.8450567228289606,2019-08-01T19:00:00+02:00
764,0.8289962617366968,2019-08-01T20:00:00+02:00
765,0.8311094883560788,2019-08-01T21:00:00+02:00
766,0.7993709097397884,2019-08-01T22:00:00+02:00
767,0.7451875031946599,2019-08-01T23:00:00+02:00
768,0.70329863637101,2019-08-02T00:00:00+02:00
769,0.6634433887910979,2019-08-02T01:00:00+02:00
770,0.6349320670279077,2019-08-02T02:00:00+02:00
771,0.6198610079150767,2019-08-02T03:00:00+02:00
772,0.6120357225368258,2019-08-02T04:00:00+02:00
773,0.6201887031485481,2019-08-02T05:00:00+02:00
774,0.6647236735055829,2019-08-02T06:00:00+02:00
775,0.7073937555262224,2019-08-02T07:00:00+02:00
776,0.7666346372887904,2019-08-02T08:00:00+02:00
777,0.819786236527509,2019-08-02T09:00:00+02:00
778,0.8549955409017882,2019-08-02T10:00:00+02:00
779,0.8807949529647292,2019-08-02T11:00:00+02:00
780,0.9008227329059021,2019-08-02T12:00:00+02:00
781,0.9095669116687299,2019-08-02T13:00:00+02:00
782,0.8906027152041823,2019-08-02T14:00:00+02:00
783,0.8678240983629958,2019-08-02T15:00:00+02:00
784,0.8611827674879471,2019-08-02T16:00:00+02:00
785,0.8577237282373928,2019-08-02T17:00:00+02:00
786,0.8494279496348259,2019-08-02T18:00:00+02:00
787,0.8339860665110859,2019-08-02T19:00:00+02:00
788,0.8148309069500522,2019-08-02T20:00:00+02:00
789,0.8144826768535169,2019-08-02T21:00:00+02:00
790,0.7825189381939854,2019-08-02T22:00:00+02:00
791,0.7304759989605687,2019-08-02T23:00:00+02:00
792,0.6919840381229455,2019-08-03T00:00:00+02:00
793,0.651902628799155,2019-08-03T01:00:00+02:00
794,0.6195526510689078,2019-08-03T02:00:00+02:00
795,0.5993140131435922,2019-08-03T03:00:00+02:00
796,0.5862998349892975,2019-08-03T04:00:00+02:00
797,0.579548372694186,2019-08-03T05:00:00+02:00
798,0.5869808522975437,2019-08-03T06:00:00+02:00
799,0.5920481219212139,2019-08-03T07:00:00+02:00
800,0.6283998102222492,2019-08-03T08:00:00+02:00
801,0.6852424258841003,2019-08-03T09:00:00+02:00
802,0.7309051998586156,2019-08-03T10:00:00+02:00
803,0.7535416865093824,2019-08-03T11:00:00+02:00
804,0.7709331573234013,2019-08-03T12:00:00+02:00
805,0.7831606109272017,2019-08-03T13:00:00+02:00
806,0.7820155279737284,2019-08-03T14:00:00+02:00
807,0.763869971354979,2019-08-03T15:00:00+02:00
808,0.7514011078975997,2019-08-03T16:00:00+02:00
809,0.7451135721226266,2019-08-03T17:00:00+02:00
810,0.7375517896620097,2019-08-03T18:00:00+02:00
811,0.7336615182871163,2019-08-03T19:00:00+02:00
812,0.7277335930409186,2019-08-03T20:00:00+02:00
813,0.7457662913878704,2019-08-03T21:00:00+02:00
814,0.7263002985540924,2019-08-03T22:00:00+02:00
815,0.6804990116414587,2019-08-03T23:00:00+02:00
816,0.6415654399478937,2019-08-04T00:00:00+02:00
817,0.6066865854838385,2019-08-04T01:00:00+02:00
818,0.5774630823925765,2019-08-04T02:00:00+02:00
819,0.5595115496222601,2019-08-04T03:00:00+02:00
820,0.5467754268698571,2019-08-04T04:00:00+02:00
821,0.5431889768632473,2019-08-04T05:00:00+02:00
822,0.5461811123167691,2019-08-04T06:00:00+02:00
823,0.5365395489080476,2019-08-04T07:00:00+02:00
824,0.5576537566653786,2019-08-04T08:00:00+02:00
825,0.5990456686728782,2019-08-04T09:00:00+02:00
826,0.6394376886692715,2019-08-04T10:00:00+02:00
827,0.666903930592608,2019-08-04T11:00:00+02:00
828,0.6862800764442276,2019-08-04T12:00:00+02:00
829,0.7067296001787033,2019-08-04T13:00:00+02:00
830,0.7194767694631338,2019-08-04T14:00:00+02:00
831,0.706637888920359,2019-08-04T15:00:00+02:00
832,0.6939887471732912,2019-08-04T16:00:00+02:00
833,0.6899175018832667,2019-08-04T17:00:00+02:00
834,0.6828880954863341,2019-08-04T18:00:00+02:00
835,0.6864503377275436,2019-08-04T19:00:00+02:00
836,0.6924743984099004,2019-08-04T20:00:00+02:00
837,0.7275996990557385,2019-08-04T21:00:00+02:00
838,0.7318988034157212,2019-08-04T22:00:00+02:00
839,0.6902763054865286,2019-08-04T23:00:00+02:00
840,0.6479285484709444,2019-08-05T00:00:00+02:00
841,0.6077406806294275,2019-08-05T01:00:00+02:00
842,0.581864388042577,2019-08-05T02:00:00+02:00
843,0.5691005793975611,2019-08-05T03:00:00+02:00
844,0.5630883443477275,2019-08-05T04:00:00+02:00
845,0.5724341834683166,2019-08-05T05:00:00+02:00
846,0.6243065275182051,2019-08-05T06:00:00+02:00
847,0.6715362117145495,2019-08-05T07:00:00+02:00
848,0.7326624888515588,2019-08-05T08:00:00+02:00
849,0.7945381493653072,2019-08-05T09:00:00+02:00
850,0.8290643217299949,2019-08-05T10:00:00+02:00
851,0.8569957144742486,2019-08-05T11:00:00+02:00
852,0.8824131168691646,2019-08-05T12:00:00+02:00
853,0.9031472627097098,2019-08-05T13:00:00+02:00
854,0.8982103532939715,2019-08-05T14:00:00+02:00
855,0.878764923148275,2019-08-05T15:00:00+02:00
856,0.874494923756808,2019-08-05T16:00:00+02:00
857,0.8732281898259436,2019-08-05T17:00:00+02:00
858,0.8613983279000812,2019-08-05T18:00:00+02:00
859,0.8421836506261838,2019-08-05T19:00:00+02:00
860,0.8270989850796968,2019-08-05T20:00:00+02:00
861,0.8378871618178652,2019-08-05T21:00:00+02:00
862,0.8080031762814206,2019-08-05T22:00:00+02:00
863,0.7475963149770857,2019-08-05T23:00:00+02:00
864,0.701569478470963,2019-08-06T00:00:00+02:00
865,0.6554074958538637,2019-08-06T01:00:00+02:00
866,0.6274424626632087,2019-08-06T02:00:00+02:00
867,0.6095387332733037,2019-08-06T03:00:00+02:00
868,0.6014354759682139,2019-08-06T04:00:00+02:00
869,0.6098752768624043,2019-08-06T05:00:00+02:00
870,0.6528514062527433,2019-08-06T06:00:00+02:00
871,0.6968099813680899,2019-08-06T07:00:00+02:00
872,0.755878542796032,2019-08-06T08:00:00+02:00
873,0.8132805804387733,2019-08-06T09:00:00+02:00
874,0.8506277922231357,2019-08-06T10:00:00+02:00
875,0.8755210825846247,2019-08-06T11:00:00+02:00
876,0.8979755101445701,2019-08-06T12:00:00+02:00
877,0.9164113095229648,2019-08-06T13:00:00+02:00
878,0.9101249980487706,2019-08-06T14:00:00+02:00
879,0.8940335120617695,2019-08-06T15:00:00+02:00
880,0.8899076462619968,2019-08-06T16:00:00+02:00
881,0.8840360666766447,2019-08-06T17:00:00+02:00
882,0.8659121857466847,2019-08-06T18:00:00+02:00
883,0.8503250282055248,2019-08-06T19:00:00+02:00
884,0.8329399571455772,2019-08-06T20:00:00+02:00
885,0.8455884310922201,2019-08-06T21:00:00+02:00
886,0.8126637554463646,2019-08-06T22:00:00+02:00
887,0.7517237111528319,2019-08-06T23:00:00+02:00
888,0.7034581015474577,2019-08-07T00:00:00+02:00
889,0.6609828781257825,2019-08-07T01:00:00+02:00
890,0.6327228162724375,2019-08-07T02:00:00+02:00
891,0.6160877407396185,2019-08-07T03:00:00+02:00
892,0.6095161950089654,2019-08-07T04:00:00+02:00
893,0.6161508478797657,2019-08-07T05:00:00+02:00
894,0.6607324529664682,2019-08-07T06:00:00+02:00
895,0.7066424522232619,2019-08-07T07:00:00+02:00
896,0.7606505333318531,2019-08-07T08:00:00+02:00
897,0.8153520695316028,2019-08-07T09:00:00+02:00
898,0.8452157706301429,2019-08-07T10:00:00+02:00
899,0.8695453261329978,2019-08-07T11:00:00+02:00
900,0.8926752894727022,2019-08-07T12:00:00+02:00
901,0.9045877082260853,2019-08-07T13:00:00+02:00
902,0.8896368810147427,2019-08-07T14:00:00+02:00
903,0.8663215752321282,2019-08-07T15:00:00+02:00
904,0.860696052278311,2019-08-07T16:00:00+02:00
905,0.8559403950278808,2019-08-07T17:00:00+02:00
906,0.8412195972378773,2019-08-07T18:00:00+02:00
907,0.8264674128279063,2019-08-07T19:00:00+02:00
908,0.8153932783828188,2019-08-07T20:00:00+02:00
909,0.829484646447395,2019-08-07T21:00:00+02:00
910,0.7961216432976864,2019-08-07T22:00:00+02:00
911,0.7412951449434388,2019-08-07T23:00:00+02:00
912,0.6970265434808612,2019-08-08T00:00:00+02:00
913,0.6565962640851283,2019-08-08T01:00:00+02:00
914,0.625528184920393,2019-08-08T02:00:00+02:00
915,0.6113744888161654,2019-08-08T03:00:00+02:00
916,0.6058743453921116,2019-08-08T04:00:00+02:00
917,0.6113502254007296,2019-08-08T05:00:00+02:00
918,0.6531199733235991,2019-08-08T06:00:00+02:00
919,0.6946832874401403,2019-08-08T07:00:00+02:00
920,0.7528763625111199,2019-08-08T08:00:00+02:00
921,0.8141707027550468,2019-08-08T09:00:00+02:00
922,0.8497337187543484,2019-08-08T10:00:00+02:00
923,0.8757459087276535,2019-08-08T11:00:00+02:00
924,0.8970774855232693,2019-08-08T12:00:00+02:00
925,0.9119966200394497,2019-08-08T13:00:00+02:00
926,0.9025428755002138,2019-08-08T14:00:00+02:00
927,0.8839045378179693,2019-08-08T15:00:00+02:00
928,0.8831899635383751,2019-08-08T16:00:00+02:00
929,0.8811993061219685,2019-08-08T17:00:00+02:00
930,0.8677090419147997,2019-08-08T18:00:00+02:00
931,0.8507082621743287,2019-08-08T19:00:00+02:00
932,0.8333330411706474,2019-08-08T20:00:00+02:00
933,0.8437850916949806,2019-08-08T21:00:00+02:00
934,0.8157076176077935,2019-08-08T22:00:00+02:00
935,0.7563360139120636,2019-08-08T23:00:00+02:00
936,0.7092229443649066,2019-08-09T00:00:00+02:00
937,0.6661853773354823,2019-08-09T01:00:00+02:00
938,0.6340386891845631,2019-08-09T02:00:00+02:00
939,0.6175948271733892,2019-08-09T03:00:00+02:00
940,0.6099532982120395,2019-08-09T04:00:00+02:00
941,0.614920397771984,2019-08-09T05:00:00+02:00
942,0.6551646112743466,2019-08-09T06:00:00+02:00
943,0.6977576458209703,2019-08-09T07:00:00+02:00
944,0.7517499779695422,2019-08-09T08:00:00+02:00
945,0.8128209946213962,2019-08-09T09:00:00+02:00
946,0.8528731598515824,2019-08-09T10:00:00+02:00
947,0.8796892424113038,2019-08-09T11:00:00+02:00
948,0.9012347657680271,2019-08-09T12:00:00+02:00
949,0.9192400008225076,2019-08-09T13:00:00+02:00
950,0.9074069668446271,2019-08-09T14:00:00+02:00
951,0.8863722273378517,2019-08-09T15:00:00+02:00
952,0.8818182179907048,2019-08-09T16:00:00+02:00
953,0.8758466074667155,2019-08-09T17:00:00+02:00
954,0.8633254886260927,2019-08-09T18:00:00+02:00
955,0.8444263470529313,2019-08-09T19:00:00+02:00
956,0.8265711166688802,2019-08-09T20:00:00+02:00
957,0.8293952724905375,2019-08-09T21:00:00+02:00
958,0.797638440662635,2019-08-09T22:00:00+02:00
959,0.7448277535407961,2019-08-09T23:00:00+02:00
960,0.7042142742285159,2019-08-10T00:00:00+02:00
961,0.6603743728136666,2019-08-10T01:00:00+02:00
962,0.6265933822480448,2019-08-10T02:00:00+02:00
963,0.6039417587876484,2019-08-10T03:00:00+02:00
964,0.5891241577610611,2019-08-10T04:00:00+02:00
965,0.5835355864307518,2019-08-10T05:00:00+02:00
966,0.591871516533862,2019-08-10T06:00:00+02:00
967,0.5968486887502146,2019-08-10T07:00:00+02:00
968,0.6326238983345085,2019-08-10T08:00:00+02:00
969,0.6925927382101853,2019-08-10T09:00:00+02:00
970,0.7379875294392165,2019-08-10T10:00:00+02:00
971,0.7587998635795032,2019-08-10T11:00:00+02:00
972,0.7776593266774221,2019-08-10T12:00:00+02:00
973,0.7916339131427047,2019-08-10T13:00:00+02:00
974,0.7884388498350853,2019-08-10T14:00:00+02:00
975,0.770046735734482,2019-08-10T15:00:00+02:00
976,0.7586542552618708,2019-08-10T16:00:00+02:00
977,0.7493536596200644,2019-08-10T17:00:00+02:00
978,0.7433332718400442,2019-08-10T18:00:00+02:00
979,0.7377827094839151,2019-08-10T19:00:00+02:00
980,0.7326136002954571,2019-08-10T20:00:00+02:00
981,0.7517791664131112,2019-08-10T21:00:00+02:00
982,0.7292097102299874,2019-08-10T22:00:00+02:00
983,0.6848550738126765,2019-08-10T23:00:00+02:00
984,0.6453377054227147,2019-08-11T00:00:00+02:00
985,0.6081864930630423,2019-08-11T01:00:00+02:00
986,0.5799828046955607,2019-08-11T02:00:00+02:00
987,0.5618512440607152,2019-08-11T03:00:00+02:00
988,0.548486053308115,2019-08-11T04:00:00+02:00
989,0.5446798134866804,2019-08-11T05:00:00+02:00
990,0.5489995918348153,2019-08-11T06:00:00+02:00
991,0.538301484678947,2019-08-11T07:00:00+02:00
992,0.5544912764534877,2019-08-11T08:00:00+02:00
993,0.595103447989936,2019-08-11T09:00:00+02:00
994,0.6324689408109284,2019-08-11T10:00:00+02:00
995,0.6581753894897284,2019-08-11T11:00:00+02:00
996,0.6746230913533451,2019-08-11T12:00:00+02:00
997,0.6915119588726204,2019-08-11T13:00:00+02:00
998,0.6991624196646523,2019-08-11T14:00:00+02:00
999,0.6853142700798057,2019-08-11T15:00:00+02:00
1000,0.6749309195241777,2019-08-11T16:00:00+02:00
